GeneID	adipose.tissue	adrenal.gland	appendix	urinary.bladder	bone.marrow	colon	duodenum	endometrium	esophagus	fallopian.tube	gall.bladder	heart	kidney	liver	lung	lymph.node	ovary	pancreas	placenta	prostate	rectum	salivary.gland	small.intestine	smooth.muscle	spleen	stomach	testis	thyroid	tonsil
ENSG00000111331	1.688060951	2.752616328	4.160275899	4.028190348	0.953033969	1.356727448	3.557522116	2.221229488	0.567123341	5.715929397	3.342363778	1.703670492	1.234723437	1.248136602	10.79086023	3.891951796	2.50366223	2.951315786	1.810971852	1.658657312	1.623838386	2.241287186	3.148736517	1.244237285	4.265804506	1.402082896	1.978088051	0.435693699	3.818400767
ENSG00000111335	1.920082398	0.437275611	0.929289175	4.211208983	3.993557782	0.963787762	2.24530398	1.21081962	1.08806846	6.724772232	1.792817982	3.443830741	0.582103048	2.099337818	7.160811782	8.612766215	6.61138429	3.777239045	1.650339828	1.679515868	0.515782611	6.60562406	3.82773239	0.285559305	3.29648389	4.195682785	0.609018222	0.610289833	6.148220587
ENSG00000111339	0	0.154081199	0	0	0.22835019	0.71805535	0.03239177	0.384691078	0.441346707	0	0.395499978	0.014419812	0	0.123908127	0.633010917	0.698685346	0.048078462	0.874178185	0.233970042	0	0	0	0	0.012954008	0.523409612	0	0.010505995	0	0.103517644
ENSG00000111341	0	2.334668904	0.144767558	2.516114583	42.2545594	0.563796451	0.004616469	0	2.018809889	1.110004209	0.55180904	3.382590561	0.615803669	0.056940648	11.29666848	0	7.079818873	0.301696449	39.52041278	0.708493811	1.857871945	9.855879339	0.262072016	5.551542703	0	3.909512241	0.294256868	0.541662931	0.611417141
ENSG00000111344	0.035126968	0.398897174	0.090853767	0.239010233	0.023538517	0.083932846	0.038293859	0.428518675	0.315787271	0.241000061	0	0.056197158	0.39540192	0.072871436	0.028410558	0.395958677	0.595964922	4.132117199	0.085512495	0.012617549	0.193237398	10.57296	0.885619478	0.587818821	0.048416051	1.281657037	0.206080581	1.720236625	0.289805364
ENSG00000111348	291.50767	91.34044664	142.7611968	240.2422266	2519.260968	53.07118635	124.9933224	51.86131936	112.4803283	55.88005632	147.5405702	25.18086619	21.87813762	64.11753223	112.7823181	661.593296	331.0386603	58.32731327	115.8376496	26.70806649	100.8206855	55.03329758	220.0016663	56.20019703	329.560189	47.97557484	120.2640585	89.78423631	473.4923381
ENSG00000111358	0.322204047	0.18424892	0	0	0.477939423	0.01963834	0.262051119	0	0.027307478	0.440782808	0	0.043237915	0.677798477	1.235063341	0.765766389	0.213451174	0.419467785	0.097869093	0.103154875	0.709673473	0.11436242	0.658204947	0.030270054	0.227384517	0.145909654	0.048016311	2.244436424	0	0.295126821
ENSG00000111361	4.347254566	7.434808711	4.027110841	7.205023574	0.846107216	4.550458426	8.766369119	13.72360665	10.16676362	5.753567616	10.74318484	2.283691299	5.372935307	4.914466656	9.346790488	5.994383702	9.846659582	33.88598699	7.169962131	12.4845693	7.68135752	15.76459481	9.345899828	4.988396044	10.1206833	3.770245973	15.04455421	20.75403666	11.84829696
ENSG00000111364	0.027244234	0.133479136	0.052535134	0.279715857	1.046914928	0.291178953	1.025377003	0.421617955	0.158611334	0.220536877	0.249144579	0.074114313	2.996285889	0.847663041	3.676620343	0.475717156	2.089394459	0.366419822	0.1129063	0.056436066	0.21960104	0.067639627	0.526399456	0.053285325	0.515618591	0.076848502	0.529701552	0.284847286	2.475395329
ENSG00000111371	0	0	0.284742779	0	0	0.145947615	0.284475754	0.059259533	7.397203492	0	1.855373686	0	5.76462907	0	0	0	0.406799973	0	0.019616847	0	0.12970372	0	0	0.08937577	8.153229989	0.01110413	0.02294403	0	1.454715273
ENSG00000111405	0.394712249	0.087645046	0	0.008779554	1.023343085	0.08052806	0.989328189	0.429240843	5.026815848	3.93908215	0.045429521	6.605819694	0.095820073	1.910824994	2.79346038	0.04490107	0.706147438	1.139023827	152.4449723	1.696406472	5.894388475	0	2.87067056	1.180318607	0.042150894	0.031199973	0.526972286	1.760234409	2.372228371
ENSG00000111412	0	0	0	0	0	0.04485623	0	0	0	0	0	0	0.023255454	0	0	0	0	0	0.232405669	0	0.065849719	0.109663154	0	0	0	0	0	4.742309824	0
ENSG00000111424	0.011295308	0	0.053577296	0.505473263	0	0.235729233	0.956171544	0	0.030527677	0.042787498	0.129468922	0.008845586	0.056161469	0.170696008	0.117538577	0	0.822497748	0.388852924	0.029454633	0	0.148473193	0	0.491383742	0.39414134	0.365648786	5.152470059	0	0	0.01134286
ENSG00000111445	0.50013512	0.662056977	4.162224934	1.4995778	6.553378576	0.296736275	1.641202297	1.164247783	0.460677345	3.574476329	0.923364975	0.174549186	1.049985453	0.771862115	2.27605181	1.380635714	3.318764402	3.396476543	1.067327008	2.753543797	0.362774511	0.636270858	1.448414678	0.380936521	0.757831144	0.645309481	2.520022313	1.266817767	3.165553734
ENSG00000111450	2.320094568	1.214467896	0.759092422	1.968696582	1.467834878	1.039416734	1.257576812	2.941632578	1.486957644	5.140503362	1.198449676	1.066029133	0.55100437	0.393816993	0.748587674	0.648119513	1.05752393	2.988079062	1.113814063	1.474254813	2.02541154	0.598174809	1.262110486	3.720038502	0.680744136	1.009438582	2.08767858	0.19014714	0.034944239
ENSG00000111481	13.45064424	24.11680552	16.1248382	28.66591712	27.96717809	16.85544905	99.88826744	28.71502004	19.31836182	43.6949713	63.2632436	13.18424761	11.72198892	22.59635187	37.01248513	33.17054497	33.18042179	171.3618826	31.00814925	26.02064572	25.79857826	41.49006094	59.5246527	5.58768425	10.750874	30.62203022	71.18095196	60.10289353	53.22884923
ENSG00000111490	0.063398811	0	0	0	0.151583203	0	0.017596263	0.011418445	0	0	0.006769204	0.012122816	0	0	0.053992685	0	0.041455666	3.114999896	0	0.365437601	0	0.942558234	0.039789179	0	0	0.015207266	0.065496787	0.014322692	0.020741452
ENSG00000111530	15.49687436	36.61122158	17.58890862	29.04014394	28.15603731	27.00734804	49.63787892	52.13734818	24.01928596	52.28576797	36.44449018	8.177373792	32.49780618	26.57048825	46.75710191	36.91799049	75.27308953	33.61213808	44.31568583	31.49909971	31.2278689	33.52330818	46.52857073	48.56347861	39.43873638	25.13271782	88.88402124	63.62153672	40.59599405
ENSG00000111540	3.792801246	19.41619982	5.855708421	4.278861788	0.247345844	10.16248877	4.779153408	6.47817143	4.456623402	15.52311019	3.078863466	10.69991157	11.12369773	7.452358405	11.56279356	6.844098218	0.884941248	3.822505392	14.90793489	6.887612962	6.295601717	14.54697946	1.895379958	11.99165112	10.36470395	14.39891015	13.89798254	11.07191758	20.68436341
ENSG00000111554	0.124260375	0.005979926	1.778553201	1.444743422	0.834930911	0.083126417	0.061288148	0.110202896	0.002442819	10.87559823	0	0.904026358	0.050004056	0.070733538	0.048346909	0.098363444	0.202266095	0.002447509	0.058651662	0.069326546	0	0.03915326	0.040948817	0.05905579	0.304893522	0.053962497	0.024759342	0	0.145428711
